dept_no,dept_name,emp_no,first_name,last_name,to_date
d007,Sales,20545,Woody,Chaudhury,9999-01-01
d007,Sales,20621,Arumugam,Navazio,9999-01-01
d007,Sales,20708,Aemilian,Arlazarov,9999-01-01
d007,Sales,20728,Billie,Sessa,9999-01-01
d007,Sales,20765,Steve,Viele,9999-01-01
d007,Sales,20813,Srinidhi,Sinicrope,9999-01-01
d007,Sales,20836,Jingling,Alameldin,9999-01-01
d007,Sales,20923,Menkae,Miara,9999-01-01
d007,Sales,20964,Clyde,Erez,9999-01-01
d007,Sales,20979,Pradeep,Kumaresan,9999-01-01
d007,Sales,21007,Christfried,Junet,9999-01-01
d007,Sales,21110,Shaowei,Solares,9999-01-01
d007,Sales,21138,Niteen,Haraldson,9999-01-01
d007,Sales,21143,Mayumi,Hennings,9999-01-01
d007,Sales,21361,Shooichi,Lally,9999-01-01
d007,Sales,21409,Hongzhu,Yoshimura,9999-01-01
d007,Sales,21413,Laurentiu,Sherertz,9999-01-01
d007,Sales,21421,Avishai,Yoshizawa,9999-01-01
d007,Sales,21421,Avishai,Yoshizawa,9999-01-01
d007,Sales,21432,Kerhong,Weisert,9999-01-01
d007,Sales,21542,Miomir,Sherertz,9999-01-01
d007,Sales,21566,Angel,Demos,9999-01-01
d007,Sales,21588,Licheng,Masamoto,9999-01-01
d007,Sales,21612,Martial,Bardell,9999-01-01
d007,Sales,21648,Mayuko,Fandrianto,9999-01-01
d007,Sales,21697,Billur,Luke,9999-01-01
d007,Sales,21705,Aleksandar,Luon,9999-01-01
d007,Sales,21820,Sanjay,Khasidashvili,9999-01-01
d007,Sales,21980,Gen,Miyakawa,9999-01-01
d007,Sales,21987,Dipankar,Fontet,9999-01-01
d007,Sales,21987,Dipankar,Fontet,9999-01-01
d007,Sales,21994,Lech,Babb,9999-01-01
d007,Sales,22095,Breannda,Schlumberger,9999-01-01
d007,Sales,22111,Rasiah,Felcyn,9999-01-01
d007,Sales,22136,Naftali,Thiran,9999-01-01
d007,Sales,22140,Susanne,Reghbati,9999-01-01
d007,Sales,22150,Kristina,Zweizig,9999-01-01
d007,Sales,22179,Rosine,Garnick,9999-01-01
d007,Sales,22326,Mani,Skafidas,9999-01-01
d007,Sales,22370,Aloys,Oxenboll,9999-01-01
d007,Sales,22374,Soenke,Klassen,9999-01-01
d007,Sales,22381,Uma,Openshaw,9999-01-01
d007,Sales,22405,Gritta,Parveen,9999-01-01
d007,Sales,22557,Abdulla,Luon,9999-01-01
d007,Sales,22593,Danae,Jeansoulin,9999-01-01
d007,Sales,22609,Zvonko,Baalen,9999-01-01
d007,Sales,22691,Morris,Bottner,9999-01-01
d007,Sales,22720,Olivera,Gornas,9999-01-01
d007,Sales,22728,Makato,Codenie,9999-01-01
d007,Sales,22758,Mabry,Rijckaert,9999-01-01
d007,Sales,22786,Moss,Usdin,9999-01-01
d007,Sales,22863,Petter,Denna,9999-01-01
d007,Sales,22873,Ebbe,Ashish,9999-01-01
d007,Sales,22910,Shawna,Cummings,9999-01-01
d007,Sales,22934,Parviz,Plumb,9999-01-01
d007,Sales,23195,Mark,Ertl,9999-01-01
d007,Sales,23290,Parviz,Papsdorf,9999-01-01
d007,Sales,23290,Parviz,Papsdorf,9999-01-01
d007,Sales,23300,Froduald,Schauser,9999-01-01
d007,Sales,23300,Froduald,Schauser,9999-01-01
d007,Sales,23314,Krassimir,Demizu,9999-01-01
d007,Sales,23362,Youjian,Yurek,9999-01-01
d007,Sales,23370,Morris,Bodoff,9999-01-01
d007,Sales,23406,Masadi,Masada,9999-01-01
d007,Sales,23454,Heejo,Felcyn,9999-01-01
d007,Sales,23480,Dannz,Busillo,9999-01-01
d007,Sales,23532,Duke,Bardell,9999-01-01
d007,Sales,23633,Jinpo,Nyrup,9999-01-01
d007,Sales,23676,Sham,Openshaw,9999-01-01
d007,Sales,23676,Sham,Openshaw,9999-01-01
d007,Sales,23677,Rafael,Sevcikova,9999-01-01
d007,Sales,23703,Prodip,Thimonier,9999-01-01
d007,Sales,23703,Prodip,Thimonier,9999-01-01
d007,Sales,23761,Jouni,Menhardt,9999-01-01
d007,Sales,23791,Boguslaw,Pavlopoulou,9999-01-01
d007,Sales,23817,Duri,Coorg,9999-01-01
d007,Sales,23860,Malu,Kumaresan,9999-01-01
d007,Sales,23868,Trygve,Reistad,9999-01-01
d007,Sales,23868,Trygve,Reistad,9999-01-01
d007,Sales,23877,Tesuro,Motley,9999-01-01
d007,Sales,23946,Carrsten,Streit,9999-01-01
d007,Sales,23952,Valdiodio,Oehlmann,9999-01-01
d007,Sales,24056,Gladys,Shrader,9999-01-01
d007,Sales,24118,Elliott,Monarch,9999-01-01
d007,Sales,24153,Lidong,Anger,9999-01-01
d007,Sales,24166,Niranjan,Chinal,9999-01-01
d007,Sales,24225,Shugo,Eiter,9999-01-01
d007,Sales,24388,Zhilian,Milicic,9999-01-01
d007,Sales,24397,Shaibal,Shimshoni,9999-01-01
d007,Sales,24397,Shaibal,Shimshoni,9999-01-01
d007,Sales,24429,Murthy,Anger,9999-01-01
d007,Sales,24460,Yinghua,Lanphier,9999-01-01
d007,Sales,24522,Shunichi,Hopewell,9999-01-01
d007,Sales,24522,Shunichi,Hopewell,9999-01-01
d007,Sales,24588,Huiqun,Kranzdorf,9999-01-01
d007,Sales,24596,Ayonca,Stranks,9999-01-01
d007,Sales,24613,Hitofumi,Stifter,9999-01-01
d007,Sales,24725,Yechezkel,Openshaw,9999-01-01
d007,Sales,24790,Kiyokazu,Chachaty,9999-01-01
d007,Sales,24793,Kristen,Brizzi,9999-01-01
d007,Sales,24793,Kristen,Brizzi,9999-01-01
d007,Sales,24862,Susumu,Muntz,9999-01-01
d007,Sales,24872,Oguz,Decaestecker,9999-01-01
d007,Sales,24888,Murthy,Felder,9999-01-01
d007,Sales,24909,Constantine,Garrabrants,9999-01-01
d007,Sales,24932,Charmane,Erbe,9999-01-01
d007,Sales,24985,Martins,Bottner,9999-01-01
d007,Sales,25003,Dietrich,Benzmuller,9999-01-01
d007,Sales,25022,Zengping,Hiroyama,9999-01-01
d007,Sales,25085,Tran,Usery,9999-01-01
d007,Sales,25112,Muneo,Haraldson,9999-01-01
d007,Sales,25370,Jagoda,Puoti,9999-01-01
d007,Sales,25371,Goh,Ishibashi,9999-01-01
d007,Sales,25537,Akeel,Ibel,9999-01-01
d007,Sales,25562,Bernardo,Menhardt,9999-01-01
d007,Sales,25599,Masoud,Pillow,9999-01-01
d007,Sales,25600,Jinpo,McClurg,9999-01-01
d007,Sales,25603,Kwangsub,Desikan,9999-01-01
d007,Sales,25644,Kwangho,Straney,9999-01-01
d007,Sales,25717,Froduald,Speek,9999-01-01
d007,Sales,25772,Greger,Marrevee,9999-01-01
d007,Sales,25841,Shahab,Ernst,9999-01-01
d007,Sales,25935,Berhard,Parascandalo,9999-01-01
d007,Sales,25963,Jiakeng,Fandrianto,9999-01-01
d007,Sales,25992,Divier,Bugrara,9999-01-01
d007,Sales,26053,Heekeun,Szmurlo,9999-01-01
d007,Sales,26086,Turgut,Beutelspacher,9999-01-01
d007,Sales,26113,Larisa,Brandsma,9999-01-01
d007,Sales,26172,Sedat,Bahr,9999-01-01
d007,Sales,26252,Haldun,Flowers,9999-01-01
d007,Sales,26317,Valdiodio,Weedman,9999-01-01
d007,Sales,26344,Duke,Sabnani,9999-01-01
d007,Sales,26391,Baoqiu,Kermarrec,9999-01-01
d007,Sales,26623,Berni,Barbanera,9999-01-01
d007,Sales,26639,Guadalupe,Weiland,9999-01-01
d007,Sales,26682,Yucai,Baezner,9999-01-01
d007,Sales,26750,Baziley,Denis,9999-01-01
d007,Sales,26808,Jeanne,DuCasse,9999-01-01
d007,Sales,26811,Prodip,Farrow,9999-01-01
d007,Sales,26833,Hirochika,Gustavson,9999-01-01
d007,Sales,26902,Reinhold,Welham,9999-01-01
d007,Sales,26905,Fatemeh,Markovitch,9999-01-01
d007,Sales,26905,Fatemeh,Markovitch,9999-01-01
d007,Sales,27056,Leen,Hiyoshi,9999-01-01
d007,Sales,27223,Noritoshi,Delgrossi,9999-01-01
d007,Sales,27272,Kwan,Genin,9999-01-01
d007,Sales,27365,Mang,Morris,9999-01-01
d007,Sales,27365,Mang,Morris,9999-01-01
d007,Sales,27368,Dipayan,Keustermans,9999-01-01
d007,Sales,27369,Cedric,Chinen,9999-01-01
d007,Sales,27557,Teunis,Oxman,9999-01-01
d007,Sales,27652,Jacqueline,Matteis,9999-01-01
d007,Sales,27739,Youssef,Piancastelli,9999-01-01
d007,Sales,27756,Stevo,Suwa,9999-01-01
d007,Sales,27772,Shahaf,Salvesen,9999-01-01
d007,Sales,27797,Kazuhisa,Botman,9999-01-01
d007,Sales,27801,Naraig,Danecki,9999-01-01
d007,Sales,28074,Shmuel,Syrotiuk,9999-01-01
d007,Sales,28161,Kwan,Nicolson,9999-01-01
d007,Sales,28209,Gadiel,Millington,9999-01-01
d007,Sales,28240,Reuven,Lorcy,9999-01-01
d007,Sales,28322,Premal,Millington,9999-01-01
d007,Sales,28344,Fan,Barriga,9999-01-01
d007,Sales,28350,Theron,Heusch,9999-01-01
d007,Sales,28358,Constantino,Salinas,9999-01-01
d007,Sales,28359,Kshitij,Stellhorn,9999-01-01
d007,Sales,28373,Steen,Bhattacharjee,9999-01-01
d007,Sales,28383,Gladys,Chimia,9999-01-01
d007,Sales,28385,Filipp,Conia,9999-01-01
d007,Sales,28555,Kankanahalli,Wendorf,9999-01-01
d007,Sales,28596,Perla,Porotnikoff,9999-01-01
d007,Sales,28619,Pragnesh,Majewski,9999-01-01
d007,Sales,28653,Pranay,Flanders,9999-01-01
d007,Sales,28653,Pranay,Flanders,9999-01-01
d007,Sales,28689,Jessie,Lores,9999-01-01
d007,Sales,28703,Tremaine,Remmele,9999-01-01
d007,Sales,28716,Kristian,Hertweck,9999-01-01
d007,Sales,28716,Kristian,Hertweck,9999-01-01
d007,Sales,28734,Arvind,Heydon,9999-01-01
d007,Sales,28739,Elliott,Wixon,9999-01-01
d007,Sales,28750,Guangming,Speckmann,9999-01-01
d007,Sales,28753,Leaf,Lichtner,9999-01-01
d007,Sales,28757,Branimir,Poupard,9999-01-01
d007,Sales,28779,Fayez,Bottner,9999-01-01
d007,Sales,28958,Angel,Wossner,9999-01-01
d007,Sales,29080,Panayotis,Shumilov,9999-01-01
d007,Sales,29120,Parto,Bergere,9999-01-01
d007,Sales,29133,Rafael,Peck,9999-01-01
d007,Sales,29199,Chaoyi,Mondadori,9999-01-01
d007,Sales,29250,Radoslaw,Besancenot,9999-01-01
d007,Sales,29366,Domenico,Ohori,9999-01-01
d007,Sales,29366,Domenico,Ohori,9999-01-01
d007,Sales,29485,Ortrun,Shobatake,9999-01-01
d007,Sales,29527,Adamantios,Oaver,9999-01-01
d007,Sales,29527,Adamantios,Oaver,9999-01-01
d007,Sales,29583,Subhada,Waymire,9999-01-01
d007,Sales,29596,Geoff,Lueh,9999-01-01
d007,Sales,29603,Kristina,Khamsi,9999-01-01
d007,Sales,29603,Kristina,Khamsi,9999-01-01
d007,Sales,29651,Divier,Knightly,9999-01-01
d007,Sales,29719,Sumant,Takkinen,9999-01-01
d007,Sales,29729,Alassane,Bernatsky,9999-01-01
d007,Sales,29946,Shooichi,McClure,9999-01-01
d007,Sales,30143,Indrajit,Huttel,9999-01-01
d007,Sales,30179,Shirish,Krzyzanowski,9999-01-01
d007,Sales,30179,Shirish,Krzyzanowski,9999-01-01
d007,Sales,30302,Amstein,Sankaranarayanan,9999-01-01
d007,Sales,30330,Caolyn,Nitsch,9999-01-01
d007,Sales,30351,Djenana,Blokdijk,9999-01-01
d007,Sales,30410,Feiyu,Menyhert,9999-01-01
d007,Sales,30425,Rimli,Akazan,9999-01-01
d007,Sales,30466,Sumant,Giaccio,9999-01-01
d007,Sales,30497,Youjian,Pettis,9999-01-01
d007,Sales,30525,Snehasis,Matzen,9999-01-01
d007,Sales,30546,Janalee,Oehlmann,9999-01-01
d007,Sales,30546,Janalee,Oehlmann,9999-01-01
d007,Sales,30655,Xuedong,Anandan,9999-01-01
d007,Sales,30663,Gurbir,Sigstam,9999-01-01
d007,Sales,30670,Lillian,Zizka,9999-01-01
d007,Sales,30673,Berry,Ozeki,9999-01-01
d007,Sales,30730,Willard,Pelc,9999-01-01
d007,Sales,30769,Berry,Frolund,9999-01-01
d007,Sales,30831,Arno,Kermarrec,9999-01-01
d007,Sales,30834,Van,Erdi,9999-01-01
d007,Sales,30899,Dannz,Keirsey,9999-01-01
d007,Sales,30923,Chandrasekaran,Ellozy,9999-01-01
d007,Sales,31024,Xiadong,Ciolek,9999-01-01
d007,Sales,31127,Mizuhito,Puppo,9999-01-01
d007,Sales,31132,Barna,Ghalwash,9999-01-01
d007,Sales,31220,Radoslaw,Lund,9999-01-01
d007,Sales,31224,Uta,Apsitis,9999-01-01
d007,Sales,31343,Heon,Denos,9999-01-01
d007,Sales,31385,Barry,Daescu,9999-01-01
d007,Sales,31401,Hein,Sigstam,9999-01-01
d007,Sales,31533,Trygve,Albarhamtoshy,9999-01-01
d007,Sales,31557,Denny,Kalafatis,9999-01-01
d007,Sales,31558,Shuzo,Hmelo,9999-01-01
d007,Sales,31700,Weiyi,Ranft,9999-01-01
d007,Sales,31702,Florian,Isard,9999-01-01
d007,Sales,31719,JoAnne,Caine,9999-01-01
d007,Sales,31791,Saddek,Debuse,9999-01-01
d007,Sales,31824,Remko,Pezzoli,9999-01-01
d007,Sales,32001,Mari,Attimonelli,9999-01-01
d007,Sales,32027,Mong,Sidhu,9999-01-01
d007,Sales,32056,Parviz,Lieblein,9999-01-01
d007,Sales,32138,Anyuan,Facello,9999-01-01
d007,Sales,32150,Chenxi,Narwekar,9999-01-01
d007,Sales,32167,Christophe,Sury,9999-01-01
d007,Sales,32193,Margareta,Szmurlo,9999-01-01
d007,Sales,32197,Claude,Highland,9999-01-01
d007,Sales,32221,Pranas,Snedden,9999-01-01
d007,Sales,32237,Yucai,Range,9999-01-01
d007,Sales,32303,Bodh,Merli,9999-01-01
d007,Sales,32468,Rafols,Masamoto,9999-01-01
d007,Sales,32487,Neven,Hambrick,9999-01-01
d007,Sales,32653,Renny,Wielonsky,9999-01-01
d007,Sales,32689,Gladys,Heusch,9999-01-01
d007,Sales,32703,DeForest,Klyachko,9999-01-01
d007,Sales,32776,Charlene,Bodoff,9999-01-01
d007,Sales,32864,Anyuan,Stifter,9999-01-01
d007,Sales,32871,DeForest,Rullman,9999-01-01
d007,Sales,32928,Shigeu,Kalloufi,9999-01-01
d007,Sales,32931,Almudena,DasSarma,9999-01-01
d007,Sales,33008,Keiichiro,Birnbaum,9999-01-01
d007,Sales,33009,Tsutomu,Chinin,9999-01-01
d007,Sales,33125,Jaewon,Dulay,9999-01-01
d007,Sales,33184,Kazuhiro,Kaelbling,9999-01-01
d007,Sales,33196,Jungsoon,Gist,9999-01-01
d007,Sales,33216,Zdislav,Thombley,9999-01-01
d007,Sales,33270,Chanjung,Ebeling,9999-01-01
d007,Sales,33279,Arne,Felder,9999-01-01
d007,Sales,33343,Chiradeep,Gunderson,9999-01-01
d007,Sales,33399,Roded,Lorcy,9999-01-01
d007,Sales,33423,Jinpo,Koblick,9999-01-01
d007,Sales,33555,Wojceich,Kawashima,9999-01-01
d007,Sales,33579,Guozhong,Eickenmeyer,9999-01-01
d007,Sales,33631,Tonny,Ozeri,9999-01-01
d007,Sales,33698,Mohan,Dalton,9999-01-01
d007,Sales,33727,Uno,Highland,9999-01-01
d007,Sales,33812,Patricio,Basawa,9999-01-01
d007,Sales,33838,Adit,Ranai,9999-01-01
d007,Sales,33852,Marek,Prochazka,9999-01-01
d007,Sales,33913,Niteen,Binkley,9999-01-01
d007,Sales,34030,Nobuyoshi,Rodiger,9999-01-01
d007,Sales,34150,Leen,Miculan,9999-01-01
d007,Sales,34158,Mohammed,Syrotiuk,9999-01-01
d007,Sales,34215,Otilia,Pietrzykowski,9999-01-01
d007,Sales,34241,Remco,Ariola,9999-01-01
d007,Sales,34382,Kayoko,Ravishankar,9999-01-01
d007,Sales,34406,Yefim,Mitsuhashi,9999-01-01
d007,Sales,34597,Jouko,Bolotov,9999-01-01
d007,Sales,34600,Godehard,Middleton,9999-01-01
d007,Sales,34726,Shridhar,Emmart,9999-01-01
d007,Sales,34839,Henk,Kermarrec,9999-01-01
d007,Sales,34915,Christ,Tetzlaff,9999-01-01
d007,Sales,34961,Uno,Dolinsky,9999-01-01
d007,Sales,35012,Noritoshi,Krybus,9999-01-01
d007,Sales,35042,Nahid,Servieres,9999-01-01
d007,Sales,35046,Sachem,Luders,9999-01-01
d007,Sales,35273,Zsolt,Mitsuhashi,9999-01-01
d007,Sales,35273,Zsolt,Mitsuhashi,9999-01-01
d007,Sales,35550,Van,Hutton,9999-01-01
d007,Sales,35550,Van,Hutton,9999-01-01
d007,Sales,35558,Kshitij,Staudhammer,9999-01-01
d007,Sales,35780,Duro,Tyugu,9999-01-01
d007,Sales,35939,Hiroyasu,Demri,9999-01-01
d007,Sales,35960,Adam,Danlos,9999-01-01
d007,Sales,36032,Mikhail,Luck,9999-01-01
d007,Sales,36042,Chaitali,Prochazka,9999-01-01
d007,Sales,36055,Changho,Rubsam,9999-01-01
d007,Sales,36073,Shirish,Gire,9999-01-01
d007,Sales,36178,Bernt,Valette,9999-01-01
d007,Sales,36410,Navin,Steenbeek,9999-01-01
d007,Sales,36591,Heeju,Goodrum,9999-01-01
d007,Sales,36620,Arno,Itzigehl,9999-01-01
d007,Sales,36795,Nidapan,Einsfeld,9999-01-01
d007,Sales,36819,Tadahiro,Parveen,9999-01-01
d007,Sales,36874,Genki,Aloia,9999-01-01
d007,Sales,36877,Shahaf,Ranst,9999-01-01
d007,Sales,36953,Lihong,Butner,9999-01-01
d007,Sales,36968,Shin,Siprelle,9999-01-01
d007,Sales,36987,Brigham,Erde,9999-01-01
d007,Sales,37068,Xiaoqiang,Delgrande,9999-01-01
d007,Sales,37087,Claudi,Angel,9999-01-01
d007,Sales,37101,Jaewon,Pappas,9999-01-01
d007,Sales,37231,Vidya,Leonhardt,9999-01-01
d007,Sales,37231,Vidya,Leonhardt,9999-01-01
d007,Sales,37236,Ranan,Luby,9999-01-01
d007,Sales,37245,Along,Gyimothy,9999-01-01
d007,Sales,37263,Aris,Rotem,9999-01-01
d007,Sales,37267,Itzchak,Falster,9999-01-01
d007,Sales,37312,Arie,Gecsei,9999-01-01
d007,Sales,37318,Alejandro,Isard,9999-01-01
d007,Sales,37343,Geoff,Kleiser,9999-01-01
d007,Sales,37348,Zhiguo,Ratzlaff,9999-01-01
d007,Sales,37372,Dietrich,Peot,9999-01-01
d007,Sales,37454,KayLiang,Bernardeschi,9999-01-01
d007,Sales,37577,Mansur,Narwekar,9999-01-01
d007,Sales,37600,Kerhong,Engelmann,9999-01-01
d007,Sales,37627,Jasminko,Ladret,9999-01-01
d007,Sales,37648,Sreenivas,Luef,9999-01-01
d007,Sales,37674,Vitali,Sinitsyn,9999-01-01
d007,Sales,37717,Arunachalam,Lichtman,9999-01-01
d007,Sales,37751,Jacopo,DuBourdieux,9999-01-01
d007,Sales,37814,Adel,Salvesen,9999-01-01
d007,Sales,37882,Alexius,Mellouli,9999-01-01
d007,Sales,37937,Xiahua,Pero,9999-01-01
d007,Sales,37948,Jayson,Zykh,9999-01-01
d007,Sales,37970,Cathie,Woycyznski,9999-01-01
d007,Sales,38019,Charlene,Yoshimura,9999-01-01
d007,Sales,38076,Kiyotoshi,Flowers,9999-01-01
d007,Sales,38117,Stevo,Hiraishi,9999-01-01
d007,Sales,38123,Kien,Cummings,9999-01-01
d007,Sales,38204,Jianwen,Azadmanesh,9999-01-01
d007,Sales,38252,Tadahiro,Benzaken,9999-01-01
d007,Sales,38328,Richard,Muhlberg,9999-01-01
d007,Sales,38347,Tzu,Woycyznski,9999-01-01
d007,Sales,38431,Masanao,Ferretti,9999-01-01
d007,Sales,38497,Anyuan,Hiltgen,9999-01-01
d007,Sales,38553,Dinkar,Bage,9999-01-01
d007,Sales,38618,Houman,Ibel,9999-01-01
d007,Sales,38740,Michaela,Matzat,9999-01-01
d007,Sales,38810,Pohua,Roccetti,9999-01-01
d007,Sales,38852,Niranjan,Lorys,9999-01-01
d007,Sales,38878,Hauke,Champarnaud,9999-01-01
d007,Sales,38915,Divine,Hanratty,9999-01-01
d007,Sales,38942,Danco,Xiaoshan,9999-01-01
d007,Sales,38951,Terresa,Rijckaert,9999-01-01
d007,Sales,39143,Flemming,Salverda,9999-01-01
d007,Sales,39444,Huican,Majewski,9999-01-01
d007,Sales,39444,Huican,Majewski,9999-01-01
d007,Sales,39474,Zorica,Kilgore,9999-01-01
d007,Sales,39631,Jiafu,Simmel,9999-01-01
d007,Sales,39656,Annemarie,Nannarelli,9999-01-01
d007,Sales,39684,Kokou,Dratva,9999-01-01
d007,Sales,39712,Chirstian,Muchinsky,9999-01-01
d007,Sales,39756,Dmitri,Litecky,9999-01-01
d007,Sales,39806,Shuzo,Rosenbaum,9999-01-01
d007,Sales,39852,Willard,Guenter,9999-01-01
d007,Sales,39880,Turgut,Karunanithi,9999-01-01
d007,Sales,39890,Sanjai,Valiente,9999-01-01
d007,Sales,39909,Nectarios,Ozeki,9999-01-01
d007,Sales,39966,Utpal,Beidas,9999-01-01
d007,Sales,39970,Sachar,Sgarro,9999-01-01
d007,Sales,39992,Mohit,Gadepally,9999-01-01
d007,Sales,40057,Ghassan,Kalloufi,9999-01-01
d007,Sales,40156,Dhritiman,Cooman,9999-01-01
d007,Sales,40169,Remco,Isaac,9999-01-01
d007,Sales,40217,Padma,Shokrollahi,9999-01-01
d007,Sales,40225,Shakhar,Schieder,9999-01-01
d007,Sales,40226,Hyuncheol,Benantar,9999-01-01
d007,Sales,40245,Yucai,Bael,9999-01-01
d007,Sales,40389,Mong,Kobuchi,9999-01-01
d007,Sales,40641,Eishiro,Papadias,9999-01-01
d007,Sales,40685,Shawna,Bugrara,9999-01-01
d007,Sales,40714,Lijie,Covnot,9999-01-01
d007,Sales,40764,Shuky,Senzako,9999-01-01
d007,Sales,40829,Jianhui,Mitzlaff,9999-01-01
d007,Sales,40891,Jinya,Kaltofen,9999-01-01
d007,Sales,40977,Elvia,Sinicrope,9999-01-01
d007,Sales,41074,Leen,Siochi,9999-01-01
d007,Sales,41122,Guenter,Hoppenstand,9999-01-01
d007,Sales,41140,Tonny,Bail,9999-01-01
d007,Sales,41187,Jacqueline,Maquelin,9999-01-01
d007,Sales,41197,Vesna,Stille,9999-01-01
d007,Sales,41239,Malu,Rajaraman,9999-01-01
d007,Sales,41251,Arne,Glinert,9999-01-01
d007,Sales,41280,Felicidad,Czap,9999-01-01
d007,Sales,41298,Elvia,Cesareni,9999-01-01
d007,Sales,41404,Marco,Isaak,9999-01-01
d007,Sales,41404,Marco,Isaak,9999-01-01
d007,Sales,41554,Rajmohan,Halloran,9999-01-01
d007,Sales,41682,Alselm,Ecklund,9999-01-01
d007,Sales,41710,Weiru,Haldar,9999-01-01
d007,Sales,41759,Charmane,Lagarias,9999-01-01
d007,Sales,41772,Leon,Decaestecker,9999-01-01
d007,Sales,41857,Munehiko,Beznosov,9999-01-01
d007,Sales,41885,Val,Validov,9999-01-01
d007,Sales,42007,Tsz,Pokrovskii,9999-01-01
d007,Sales,42082,Gritta,Compeau,9999-01-01
d007,Sales,42371,Pragnesh,Mersereau,9999-01-01
d007,Sales,42434,Diederik,Lagarias,9999-01-01
d007,Sales,42444,Seongbin,Kobuchi,9999-01-01
d007,Sales,42606,Moti,Hartvigsen,9999-01-01
d007,Sales,42642,Bluma,Broder,9999-01-01
d007,Sales,42708,Hitomi,Petereit,9999-01-01
d007,Sales,42817,Mohd,Ulupinar,9999-01-01
d007,Sales,42839,Remzi,Cannard,9999-01-01
d007,Sales,42892,Faiza,Suppi,9999-01-01
d007,Sales,42936,Chuanti,Nitsche,9999-01-01
d007,Sales,43013,Mechthild,Petersohn,9999-01-01
d007,Sales,43014,Vitali,Olivero,9999-01-01
d007,Sales,43040,Ulises,Nittel,9999-01-01
d007,Sales,43078,Radhia,Wuwongse,9999-01-01
d007,Sales,43107,Tooru,Verspoor,9999-01-01
d007,Sales,43181,Hugh,Iisaka,9999-01-01
d007,Sales,43200,Geraldo,Plessier,9999-01-01
d007,Sales,43222,Lenore,Angelopoulos,9999-01-01
d007,Sales,43241,Adam,Kisuki,9999-01-01
d007,Sales,43249,Bedrich,Vitiello,9999-01-01
d007,Sales,43387,Fuqing,Syang,9999-01-01
d007,Sales,43445,Sudhanshu,Calkin,9999-01-01
d007,Sales,43487,Kristof,Ducloy,9999-01-01
d007,Sales,43605,Boalin,Rodite,9999-01-01
d007,Sales,43624,Tokuyasu,Pesch,9999-01-01
d007,Sales,43659,Aron,Pouyioutas,9999-01-01
d007,Sales,43678,Shawna,Bernick,9999-01-01
d007,Sales,43689,Almudena,Bugrara,9999-01-01
d007,Sales,43709,Mohua,Munck,9999-01-01
d007,Sales,43745,Temple,Thambidurai,9999-01-01
d007,Sales,43756,Minghong,Himler,9999-01-01
d007,Sales,44015,Yuguang,Limongiello,9999-01-01
d007,Sales,44042,Susuma,Ladret,9999-01-01
d007,Sales,44099,Shridhar,Gruenwald,9999-01-01
d007,Sales,44111,Sugwoo,Streit,9999-01-01
d007,Sales,44125,Douadi,Conia,9999-01-01
d007,Sales,44178,Jackson,Schmezko,9999-01-01
d007,Sales,44326,Dmitri,Verspoor,9999-01-01
d007,Sales,44459,Aluzio,Panienski,9999-01-01
d007,Sales,44465,Brigham,Teitelbaum,9999-01-01
d007,Sales,44484,Pasqua,Gelosh,9999-01-01
d007,Sales,44484,Pasqua,Gelosh,9999-01-01
d007,Sales,44539,Kwangjo,Buchter,9999-01-01
d007,Sales,44607,Sachem,Valtorta,9999-01-01
d007,Sales,44682,Souichi,Boissier,9999-01-01
d007,Sales,44691,Munir,Montresor,9999-01-01
d007,Sales,44785,Phule,Kriebel,9999-01-01
d007,Sales,44856,Amabile,Seuren,9999-01-01
d007,Sales,44873,Eberhardt,Raczkowsky,9999-01-01
d007,Sales,44924,Divier,Azevdeo,9999-01-01
d007,Sales,44938,Valdiodio,Potthoff,9999-01-01
d007,Sales,45062,Aemilian,Hammerschmidt,9999-01-01
d007,Sales,45092,Francesca,Chandrasekhar,9999-01-01
d007,Sales,45138,Miomir,Karcich,9999-01-01
d007,Sales,45269,Arve,Avouris,9999-01-01
d007,Sales,45311,Zengping,Talmor,9999-01-01
d007,Sales,45313,DAIDA,Schusler,9999-01-01
d007,Sales,45313,DAIDA,Schusler,9999-01-01
d007,Sales,45377,Temple,Flasterstein,9999-01-01
d007,Sales,45390,Sedat,Alameldin,9999-01-01
d007,Sales,45432,Richard,Barreiro,9999-01-01
d007,Sales,45436,Gila,Limongiello,9999-01-01
d007,Sales,45488,Shigehiro,Shackel,9999-01-01
d007,Sales,45514,Jessie,Alpin,9999-01-01
d007,Sales,45534,Perla,Jullig,9999-01-01
d007,Sales,45546,Gopalakrishnan,Lanphier,9999-01-01
d007,Sales,45552,Aloys,Albarhamtoshy,9999-01-01
d007,Sales,45552,Aloys,Albarhamtoshy,9999-01-01
d007,Sales,45698,Sanjoy,Melichar,9999-01-01
d007,Sales,45803,Padma,Lanzelotte,9999-01-01
d007,Sales,45895,Sajjad,Vural,9999-01-01
d007,Sales,45915,Paddy,Gluchowski,9999-01-01
d007,Sales,45919,Aemilian,Denti,9999-01-01
d007,Sales,45923,Masato,Xiaoshan,9999-01-01
d007,Sales,45973,Mokhtar,Bernatsky,9999-01-01
d007,Sales,46028,Sakthirel,Emmerich,9999-01-01
d007,Sales,46059,Susumu,DuCasse,9999-01-01
d007,Sales,46124,Shunichi,Barinka,9999-01-01
